time,qpos,qpos,qvel,qvel,ctrl,snsr,snsr,snsr,est_p,est_p,est_v,est_v,est_c,est_s,est_s,est_s,stddev_p,stddev_p,stddev_v,stddev_v,stddev_c,stddev_s,stddev_s,stddev_s,
0.14375,-0.100889,0,-1.37338,0,0,0,0,-0.100889,-0.0991726,-1.03265e-15,-1.37422,-5.75631e-14,0,2.20247e-15,0,-0.0991878,1,1,114.379,114.225,0,1.00018,1e-07,1.00015,
0.145,-0.10262,0,-1.38468,0,0,0,0,-0.10262,-0.100889,-3.88115e-15,-1.38553,-1.13337e-13,0,-1.1046e-15,0,-0.100905,1,1,115.361,115.204,0,1.00018,1e-07,1.00016,
0.14625,-0.104365,0,-1.39596,0,0,0,0,-0.104365,-0.10262,1.4352e-15,-1.39683,-5.61412e-14,0,-4.02282e-15,0,-0.102635,1,1,116.343,116.183,0,1.00018,1e-07,1.00016,
0.1475,-0.106124,0,-1.40723,0,0,0,0,-0.106124,-0.104365,-2.43453e-15,-1.40811,-1.1458e-13,0,1.36502e-15,0,-0.10438,1,1,117.325,117.162,0,1.00018,1e-07,1.00016,
0.14875,-0.107897,0,-1.41848,0,0,0,0,-0.107897,-0.106124,9.1398e-16,-1.41937,-1.12626e-13,0,-2.57776e-15,0,-0.106139,1,1,118.306,118.141,0,1.00018,1e-07,1.00016,
0.15,-0.109684,0,-1.42971,0,0,0,0,-0.109684,-0.107897,-2.03381e-16,-1.43062,-1.13217e-13,0,7.73197e-16,0,-0.107912,1,1,119.287,119.119,0,1.00018,1e-07,1.00016,
0.15125,-0.111486,0,-1.44092,0,0,0,0,-0.111486,-0.109684,-1.22602e-15,-1.44185,-1.13142e-13,0,-3.44902e-16,0,-0.1097,1,1,120.268,120.097,0,1.00019,1e-07,1.00016,
0.1525,-0.113301,0,-1.45212,0,0,0,0,-0.113301,-0.111486,-7.90859e-17,-1.45306,-1.14249e-13,0,-1.36745e-15,0,-0.111501,1,1,121.248,121.074,0,1.00019,1e-07,1.00016,
0.15375,-0.11513,0,-1.4633,0,0,0,0,-0.11513,-0.113301,-4.99276e-15,-1.46426,-5.66581e-14,0,-2.21897e-16,0,-0.113316,1,1,122.228,122.051,0,1.00019,1e-07,1.00017,
0.155,-0.116973,0,-1.47446,0,0,0,0,-0.116973,-0.11513,1.65593e-15,-1.47544,-5.56001e-14,0,-5.06358e-15,0,-0.115145,1,1,123.208,123.028,0,1.00019,1e-07,1.00017,
0.15625,-0.11883,0,-1.48561,0,0,0,0,-0.11883,-0.116973,-5.95502e-16,-1.4866,-5.67643e-14,0,1.58643e-15,0,-0.116988,1,1,124.187,124.005,0,1.00019,1e-07,1.00017,
0.1575,-0.120701,0,-1.49674,0,0,0,0,-0.120701,-0.11883,-2.56157e-15,-1.49774,-2.85143e-16,0,-6.66457e-16,0,-0.118845,1,1,125.166,124.981,0,1.00019,1e-07,1.00017,
0.15875,-0.122586,0,-1.50785,0,0,0,0,-0.122586,-0.120701,-7.64896e-16,-1.50887,5.64031e-14,0,-2.56192e-15,0,-0.120716,1,1,126.144,125.956,0,1.0002,1e-07,1.00017,
0.16,-0.124484,0,-1.51894,0,0,0,0,-0.124484,-0.122586,-6.74852e-16,-1.51997,5.57323e-14,0,-6.94392e-16,0,-0.122601,1,1,127.122,126.931,0,1.0002,1e-07,1.00017,
0.16125,-0.126397,0,-1.53001,0,0,0,0,-0.126397,-0.124484,2.85612e-16,-1.53106,1.14586e-13,0,-6.05186e-16,0,-0.124499,1,1,128.1,127.906,0,1.0002,1e-07,1.00017,
0.1625,-0.128323,0,-1.54107,0,0,0,0,-0.128323,-0.126397,3.23343e-16,-1.54214,1.14768e-13,0,4.28845e-16,0,-0.126412,1,1,129.078,128.881,0,1.0002,1e-07,1.00018,
0.16375,-0.130263,0,-1.55211,0,0,0,0,-0.130263,-0.128323,1.54268e-15,-1.55319,1.14087e-13,0,4.66803e-16,0,-0.128338,1,1,130.055,129.855,0,1.0002,1e-07,1.00018,
0.165,-0.132217,0,-1.56312,0,0,0,0,-0.132217,-0.130263,1.12014e-15,-1.56422,1.12571e-13,0,1.68528e-15,0,-0.130278,1,1,131.031,130.828,0,1.0002,1e-07,1.00018,
0.16625,-0.134185,0,-1.57412,0,0,0,0,-0.134185,-0.132217,1.20061e-15,-1.57524,5.54695e-14,0,1.26085e-15,0,-0.132232,1,1,132.008,131.802,0,1.0002,1e-07,1.00018,
0.1675,-0.136166,0,-1.58511,0,0,0,0,-0.136166,-0.134185,3.99554e-15,-1.58624,1.13522e-13,0,1.26994e-15,0,-0.1342,1,1,132.984,132.774,0,1.00021,1e-07,1.00018,
0.16875,-0.138161,0,-1.59607,0,0,0,0,-0.138161,-0.136166,-2.41267e-16,-1.59722,1.11731e-13,0,4.13745e-15,0,-0.136181,1,1,133.959,133.747,0,1.00021,1e-07,1.00018,
0.17,-0.14017,0,-1.60701,0,0,0,0,-0.14017,-0.138161,1.49215e-15,-1.60818,1.71912e-13,0,-1.01603e-16,0,-0.138176,1,1,134.934,134.719,0,1.00021,1e-07,1.00019,
0.17125,-0.142193,0,-1.61794,0,0,0,0,-0.142193,-0.14017,-2.38792e-15,-1.61912,1.69867e-13,0,1.70704e-15,0,-0.140185,1,1,135.909,135.691,0,1.00021,1e-07,1.00019,
0.1725,-0.144229,0,-1.62884,0,0,0,0,-0.144229,-0.142193,4.20092e-15,-1.63004,5.58708e-14,0,-2.17559e-15,0,-0.142208,1,1,136.883,136.662,0,1.00021,1e-07,1.00019,
0.17375,-0.146278,0,-1.63973,0,0,0,0,-0.146278,-0.144229,4.4013e-15,-1.64094,1.1276e-13,0,4.27076e-15,0,-0.144244,1,1,137.857,137.633,0,1.00021,1e-07,1.00019,
0.175,-0.148341,0,-1.65059,0,0,0,0,-0.148341,-0.146278,-3.16386e-16,-1.65182,1.69321e-13,0,4.54225e-15,0,-0.146293,1,1,138.831,138.603,0,1.00022,1e-07,1.00019,
0.17625,-0.150418,0,-1.66144,0,0,0,0,-0.150418,-0.148341,1.17265e-15,-1.66269,5.69023e-14,0,-1.04735e-16,0,-0.148357,1,1,139.804,139.573,0,1.00022,1e-07,1.00019,
0.1775,-0.152509,0,-1.67226,0,0,0,0,-0.152509,-0.150418,-1.44431e-15,-1.67353,-7.16698e-16,0,1.24378e-15,0,-0.150433,1,1,140.777,140.543,0,1.00022,1e-07,1.00019,
0.17875,-0.154612,0,-1.68307,0,0,0,0,-0.154612,-0.152509,1.09813e-15,-1.68435,-5.81325e-14,0,-1.4452e-15,0,-0.152524,1,1,141.749,141.512,0,1.00022,1e-07,1.0002,
0.18,-0.15673,0,-1.69386,0,0,0,0,-0.15673,-0.154612,-5.50841e-16,-1.69516,-9.41694e-16,0,1.02547e-15,0,-0.154628,1,1,142.721,142.481,0,1.00022,1e-07,1.0002,
0.18125,-0.158861,0,-1.70462,0,0,0,0,-0.158861,-0.15673,-2.46941e-16,-1.70594,-5.62153e-14,0,-5.52018e-16,0,-0.156745,1,1,143.693,143.449,0,1.00022,1e-07,1.0002,
0.1825,-0.161005,0,-1.71537,0,0,0,0,-0.161005,-0.158861,-2.10498e-16,-1.7167,4.79743e-16,0,-3.1721e-16,0,-0.158876,1,1,144.664,144.417,0,1.00022,1e-07,1.0002,
0.18375,-0.163162,0,-1.72609,0,0,0,0,-0.163162,-0.161005,2.09041e-17,-1.72745,5.81196e-14,0,-2.09898e-16,0,-0.16102,1,1,145.635,145.384,0,1.00023,1e-07,1.0002,
0.185,-0.165333,0,-1.7368,0,0,0,0,-0.165333,-0.163162,1.19084e-16,-1.73817,5.627e-14,0,9.35535e-17,0,-0.163177,1,1,146.605,146.351,0,1.00023,1e-07,1.0002,
0.18625,-0.167518,0,-1.74748,0,0,0,0,-0.167518,-0.165333,2.25895e-15,-1.74887,7.04275e-18,0,1.89421e-16,0,-0.165348,1,1,147.575,147.318,0,1.00023,1e-07,1.00021,
0.1875,-0.169715,0,-1.75814,0,0,0,0,-0.169715,-0.167518,-1.63191e-15,-1.75955,-5.71847e-14,0,2.25896e-15,0,-0.167533,1,1,148.545,148.284,0,1.00023,1e-07,1.00021,
0.18875,-0.171926,0,-1.76878,0,0,0,0,-0.171926,-0.169715,-1.40092e-15,-1.77021,-5.78848e-14,0,-1.70339e-15,0,-0.16973,1,1,149.514,149.249,0,1.00023,1e-07,1.00021,
0.19,-0.174151,0,-1.7794,0,0,0,0,-0.174151,-0.171926,9.23919e-16,-1.78085,-1.13173e-13,0,-1.47328e-15,0,-0.171941,1,1,150.482,150.215,0,1.00023,1e-07,1.00021,
0.19125,-0.176388,0,-1.79,0,0,0,0,-0.176388,-0.174151,1.41054e-15,-1.79147,-5.63285e-14,0,7.82453e-16,0,-0.174166,1,1,151.451,151.179,0,1.00023,1e-07,1.00021,
0.1925,-0.178639,0,-1.80058,0,0,0,0,-0.178639,-0.176388,-1.27494e-15,-1.80207,-1.4994e-15,0,1.34013e-15,0,-0.176403,1,1,152.418,152.144,0,1.00024,1e-07,1.00021,
0.19375,-0.180903,0,-1.81114,0,0,0,0,-0.180903,-0.178639,-4.10153e-15,-1.81264,-1.36012e-16,0,-1.27681e-15,0,-0.178654,1,1,153.386,153.107,0,1.00024,1e-07,1.00021,
0.195,-0.18318,0,-1.82167,0,0,0,0,-0.18318,-0.180903,4.53229e-15,-1.8232,4.63587e-16,0,-4.1017e-15,0,-0.180918,1,1,154.353,154.071,0,1.00024,1e-07,1.00022,
0.19625,-0.18547,0,-1.83219,0,0,0,0,-0.18547,-0.18318,-1.64848e-15,-1.83373,-1.35702e-16,0,4.53287e-15,0,-0.183195,1,1,155.319,155.034,0,1.00024,1e-07,1.00022,
0.1975,-0.187773,0,-1.84268,0,0,0,0,-0.187773,-0.18547,-1.51617e-16,-1.84424,-2.01455e-16,0,-1.64865e-15,0,-0.185485,1,1,156.285,155.996,0,1.00024,1e-07,1.00022,
0.19875,-0.19009,0,-1.85315,0,0,0,0,-0.19009,-0.187773,6.29637e-16,-1.85473,1.1342e-13,0,-1.51869e-16,0,-0.187788,1,1,157.251,156.958,0,1.00024,1e-07,1.00022,
0.2,-0.192419,0,-1.8636,0,0,0,0,-0.192419,-0.19009,1.34209e-16,-1.86519,1.1588e-13,0,7.71412e-16,0,-0.190105,1,1,158.216,157.92,0,1.00025,1e-07,1.00022,
0.20125,-0.194762,0,-1.87402,0,0,0,0,-0.194762,-0.192419,-1.34852e-15,-1.87564,1.13432e-13,0,2.79059e-16,0,-0.192434,1,1,159.181,158.881,0,1.00025,1e-07,1.00022,
0.2025,-0.197117,0,-1.88442,0,0,0,0,-0.197117,-0.194762,4.35569e-15,-1.88606,1.61431e-15,0,-1.20673e-15,0,-0.194777,1,1,160.145,159.841,0,1.00025,1e-07,1.00023,
0.20375,-0.199486,0,-1.8948,0,0,0,0,-0.199486,-0.197117,2.0113e-15,-1.89646,-1.13108e-13,0,4.35771e-15,0,-0.197132,1,1,161.108,160.801,0,1.00025,1e-07,1.00023,
0.205,-0.201867,0,-1.90516,0,0,0,0,-0.201867,-0.199486,-1.04987e-15,-1.90684,-1.7189e-13,0,1.86992e-15,0,-0.199501,1,1,162.072,161.761,0,1.00025,1e-07,1.00023,
0.20625,-0.204262,0,-1.9155,0,0,0,0,-0.204262,-0.201867,4.29807e-16,-1.91719,-5.58027e-14,0,-1.26473e-15,0,-0.201882,1,1,163.035,162.72,0,1.00025,1e-07,1.00023,
0.2075,-0.206669,0,-1.92581,0,0,0,0,-0.206669,-0.204262,1.11247e-15,-1.92752,4.51982e-16,0,3.60053e-16,0,-0.204277,1,1,163.997,163.679,0,1.00025,1e-07,1.00023,
0.20875,-0.209089,0,-1.9361,0,0,0,0,-0.209089,-0.206669,-4.09153e-16,-1.93783,-5.84032e-14,0,1.11304e-15,0,-0.206684,1,1,164.959,164.637,0,1.00026,1e-07,1.00023,
0.21,-0.211522,0,-1.94636,0,0,0,0,-0.211522,-0.209089,-4.25587e-16,-1.94812,4.83491e-16,0,-4.82157e-16,0,-0.209104,1,1,165.92,165.595,0,1.00026,1e-07,1.00023,
0.21125,-0.213968,0,-1.95661,0,0,0,0,-0.213968,-0.211522,5.22163e-16,-1.95838,5.76063e-14,0,-4.24982e-16,0,-0.211537,1,1,166.881,166.552,0,1.00026,1e-07,1.00024,
0.2125,-0.216426,0,-1.96682,0,0,0,0,-0.216426,-0.213968,3.35968e-15,-1.96862,1.13416e-13,0,5.94171e-16,0,-0.213983,1,1,167.842,167.508,0,1.00026,1e-07,1.00024,
0.21375,-0.218898,0,-1.97702,0,0,0,0,-0.218898,-0.216426,-2.68078e-15,-1.97884,1.13881e-13,0,3.50145e-15,0,-0.216441,1,1,168.802,168.465,0,1.00026,1e-07,1.00024,
0.215,-0.221382,0,-1.98719,0,0,0,0,-0.221382,-0.218898,-1.89643e-16,-1.98903,6.72952e-16,0,-2.53843e-15,0,-0.218913,1,1,169.761,169.42,0,1.00026,1e-07,1.00024,
0.21625,-0.223878,0,-1.99734,0,0,0,0,-0.223878,-0.221382,-3.099e-16,-1.9992,5.64252e-14,0,-1.88802e-16,0,-0.221397,1,1,170.72,170.375,0,1.00026,1e-07,1.00024,
0.2175,-0.226388,0,-2.00747,0,0,0,0,-0.226388,-0.223878,-5.04678e-15,-2.00934,5.55562e-14,0,-2.39369e-16,0,-0.223893,1,1,171.679,171.33,0,1.00027,1e-07,1.00024,
0.21875,-0.22891,0,-2.01757,0,0,0,0,-0.22891,-0.226388,-1.69235e-15,-2.01947,1.15131e-13,0,-4.97734e-15,0,-0.226403,1,1,172.637,172.284,0,1.00027,1e-07,1.00024,
0.22,-0.231444,0,-2.02764,0,0,0,0,-0.231444,-0.22891,-1.38537e-15,-2.02956,1.14536e-13,0,-1.54844e-15,0,-0.228925,1,1,173.594,173.238,0,1.00027,1e-07,1.00025,
0.22125,-0.233991,0,-2.03769,0,0,0,0,-0.233991,-0.231444,-7.65998e-16,-2.03964,1.13497e-13,0,-1.2422e-15,0,-0.231459,1,1,174.552,174.191,0,1.00027,1e-07,1.00025,
0.2225,-0.236551,0,-2.04772,0,0,0,0,-0.236551,-0.233991,-5.0764e-16,-2.04969,2.29656e-13,0,-6.24127e-16,0,-0.234006,1,1,175.508,175.144,0,1.00027,1e-07,1.00025,
0.22375,-0.239123,0,-2.05773,0,0,0,0,-0.239123,-0.236551,-2.15137e-15,-2.05971,2.27583e-13,0,-2.20571e-16,0,-0.236566,1,1,176.464,176.096,0,1.00027,1e-07,1.00025,
0.225,-0.241708,0,-2.06771,0,0,0,0,-0.241708,-0.239123,-4.21368e-15,-2.06971,3.41501e-13,0,-1.86689e-15,0,-0.239138,1,1,177.42,177.047,0,1.00028,1e-07,1.00025,
0.22625,-0.244305,0,-2.07766,0,0,0,0,-0.244305,-0.241708,-2.75131e-15,-2.07969,3.41778e-13,0,-3.7868e-15,0,-0.241723,1,1,178.375,177.998,0,1.00028,1e-07,1.00025,
0.2275,-0.246914,0,-2.08759,0,0,0,0,-0.246914,-0.244305,-2.70639e-15,-2.08964,3.99117e-13,0,-2.32409e-15,0,-0.24432,1,1,179.329,178.949,0,1.00028,1e-07,1.00026,
0.22875,-0.249536,0,-2.09749,0,0,0,0,-0.249536,-0.246914,1.48218e-15,-2.09957,5.12307e-13,0,-2.20749e-15,0,-0.246929,1,1,180.283,179.899,0,1.00028,1e-07,1.00026,
0.23,-0.25217,0,-2.10737,0,0,0,0,-0.25217,-0.249536,4.49936e-16,-2.10947,5.6851e-13,0,2.12257e-15,0,-0.249551,1,1,181.237,180.848,0,1.00028,1e-07,1.00026,
0.23125,-0.254817,0,-2.11723,0,0,0,0,-0.254817,-0.25217,6.50043e-16,-2.11934,5.6764e-13,0,1.16057e-15,0,-0.252185,1,1,182.19,181.797,0,1.00028,1e-07,1.00026,
0.2325,-0.257476,0,-2.12706,0,0,0,0,-0.257476,-0.254817,-1.26074e-15,-2.12919,6.26744e-13,0,1.35959e-15,0,-0.254832,1,1,183.142,182.745,0,1.00028,1e-07,1.00026,
0.23375,-0.260147,0,-2.13686,0,0,0,0,-0.260147,-0.257476,3.08716e-16,-2.13902,5.67491e-13,0,-4.77309e-16,0,-0.257491,1,1,184.094,183.693,0,1.00029,1e-07,1.00026,
0.235,-0.26283,0,-2.14664,0,0,0,0,-0.26283,-0.260147,4.55322e-16,-2.14882,5.11262e-13,0,1.01808e-15,0,-0.260162,1,1,185.046,184.641,0,1.00029,1e-07,1.00026,
0.23625,-0.265526,0,-2.15639,0,0,0,0,-0.265526,-0.26283,-4.77985e-16,-2.1586,5.68811e-13,0,1.0944e-15,0,-0.262845,1,1,185.997,185.587,0,1.00029,1e-07,1.00027,
0.2375,-0.268233,0,-2.16612,0,0,0,0,-0.268233,-0.265526,1.07604e-15,-2.16835,5.12741e-13,0,2.33029e-16,0,-0.265541,1,1,186.947,186.534,0,1.00029,1e-07,1.00027,
0.23875,-0.270953,0,-2.17582,0,0,0,0,-0.270953,-0.268233,-4.48352e-16,-2.17807,5.69184e-13,0,1.71697e-15,0,-0.268248,1,1,187.897,187.479,0,1.00029,1e-07,1.00027,
0.24,-0.273685,0,-2.1855,0,0,0,0,-0.273685,-0.270953,5.9721e-16,-2.18777,5.66077e-13,0,2.63128e-16,0,-0.270968,1,1,188.846,188.424,0,1.00029,1e-07,1.00027,
0.24125,-0.276429,0,-2.19514,0,0,0,0,-0.276429,-0.273685,-7.85617e-18,-2.19744,6.24635e-13,0,1.30481e-15,0,-0.2737,1,1,189.795,189.369,0,1.00029,1e-07,1.00027,
0.2425,-0.279185,0,-2.20477,0,0,0,0,-0.279185,-0.276429,1.28548e-15,-2.20708,5.66663e-13,0,7.72938e-16,0,-0.276444,1,1,190.743,190.313,0,1.0003,1e-07,1.00027,
0.24375,-0.281953,0,-2.21436,0,0,0,0,-0.281953,-0.279185,1.75284e-15,-2.2167,5.66646e-13,0,1.99381e-15,0,-0.2792,1,1,191.691,191.256,0,1.0003,1e-07,1.00027,
0.245,-0.284733,0,-2.22393,0,0,0,0,-0.284733,-0.281953,-1.71397e-15,-2.2263,6.23926e-13,0,2.46115e-15,0,-0.281968,1,1,192.638,192.199,0,1.0003,1e-07,1.00028,
0.24625,-0.287524,0,-2.23348,0,0,0,0,-0.287524,-0.284733,1.06279e-15,-2.23586,6.25293e-13,0,-9.34059e-16,0,-0.284748,1,1,193.585,193.141,0,1.0003,1e-07,1.00028,
0.2475,-0.290328,0,-2.24299,0,0,0,0,-0.290328,-0.287524,3.16082e-15,-2.2454,5.68902e-13,0,1.84441e-15,0,-0.287539,1,1,194.531,194.083,0,1.0003,1e-07,1.00028,
0.24875,-0.293144,0,-2.25248,0,0,0,0,-0.293144,-0.290328,5.32132e-16,-2.25492,4.54096e-13,0,3.87195e-15,0,-0.290343,1,1,195.477,195.024,0,1.0003,1e-07,1.00028,
0.25,-0.295971,0,-2.26195,0,0,0,0,-0.295971,-0.293144,-1.2084e-15,-2.2644,4.5544e-13,0,1.09975e-15,0,-0.293159,1,1,196.422,195.965,0,1.0003,1e-07,1.00028,
0.25125,-0.29881,0,-2.27138,0,0,0,0,-0.29881,-0.295971,2.93751e-15,-2.27386,3.41617e-13,0,-6.39098e-16,0,-0.295986,1,1,197.366,196.905,0,1.00031,1e-07,1.00028,
0.2525,-0.301661,0,-2.28079,0,0,0,0,-0.301661,-0.29881,1.45857e-15,-2.28329,3.39507e-13,0,3.36453e-15,0,-0.298825,1,1,198.31,197.844,0,1.00031,1e-07,1.00028,
0.25375,-0.304524,0,-2.29017,0,0,0,0,-0.304524,-0.301661,1.27653e-15,-2.2927,3.96518e-13,0,1.88295e-15,0,-0.301676,1,1,199.253,198.783,0,1.00031,1e-07,1.00029,
0.255,-0.307399,0,-2.29953,0,0,0,0,-0.307399,-0.304524,-2.5709e-16,-2.30208,4.53442e-13,0,1.77217e-15,0,-0.304539,1,1,200.196,199.721,0,1.00031,1e-07,1.00029,
0.25625,-0.310285,0,-2.30886,0,0,0,0,-0.310285,-0.307399,-4.37578e-15,-2.31143,3.39691e-13,0,3.09713e-16,0,-0.307413,1,1,201.138,200.659,0,1.00031,1e-07,1.00029,
0.2575,-0.313182,0,-2.31816,0,0,0,0,-0.313182,-0.310285,1.07816e-15,-2.32075,2.84947e-13,0,-3.95117e-15,0,-0.3103,1,1,202.08,201.596,0,1.00031,1e-07,1.00029,
0.25875,-0.316092,0,-2.32743,0,0,0,0,-0.316092,-0.313182,2.90446e-15,-2.33005,2.81872e-13,0,1.43434e-15,0,-0.313197,1,1,203.021,202.533,0,1.00032,1e-07,1.00029,
0.26,-0.319012,0,-2.33667,0,0,0,0,-0.319012,-0.316092,5.10372e-15,-2.33932,2.26951e-13,0,3.2568e-15,0,-0.316107,1,1,203.961,203.469,0,1.00032,1e-07,1.00029,
0.26125,-0.321945,0,-2.34589,0,0,0,0,-0.321945,-0.319012,-6.86194e-17,-2.34856,1.69172e-13,0,5.38741e-15,0,-0.319027,1,1,204.901,204.404,0,1.00032,1e-07,1.0003,
0.2625,-0.324889,0,-2.35508,0,0,0,0,-0.324889,-0.321945,-1.6993e-15,-2.35777,2.28471e-13,0,1.42846e-16,0,-0.32196,1,1,205.84,205.339,0,1.00032,1e-07,1.0003,
0.26375,-0.327844,0,-2.36424,0,0,0,0,-0.327844,-0.324889,-2.00965e-15,-2.36695,2.27627e-13,0,-1.41372e-15,0,-0.324904,1,1,206.779,206.273,0,1.00032,1e-07,1.0003,
0.265,-0.330811,0,-2.37337,0,0,0,0,-0.330811,-0.327844,-4.64007e-15,-2.37611,3.97295e-13,0,-1.72511e-15,0,-0.327859,1,1,207.717,207.206,0,1.00032,1e-07,1.0003,
0.26625,-0.333789,0,-2.38247,0,0,0,0,-0.333789,-0.330811,5.24604e-16,-2.38524,5.12316e-13,0,-4.14345e-15,0,-0.330826,1,1,208.655,208.139,0,1.00032,1e-07,1.0003,
0.2675,-0.336778,0,-2.39155,0,0,0,0,-0.336778,-0.333789,-1.34133e-15,-2.39434,5.68851e-13,0,1.165e-15,0,-0.333804,1,1,209.592,209.072,0,1.00033,1e-07,1.0003,
0.26875,-0.339779,0,-2.40059,0,0,0,0,-0.339779,-0.336778,-1.53412e-15,-2.40341,5.70296e-13,0,-6.3027e-16,0,-0.336793,1,1,210.528,210.003,0,1.00033,1e-07,1.0003,
0.27,-0.342791,0,-2.40961,0,0,0,0,-0.342791,-0.339779,-4.01868e-15,-2.41245,6.24922e-13,0,-8.21252e-16,0,-0.339794,1,1,211.464,210.935,0,1.00033,1e-07,1.00031,
0.27125,-0.345814,0,-2.4186,0,0,0,0,-0.345814,-0.342791,-1.20983e-15,-2.42147,6.24886e-13,0,-3.23753e-15,0,-0.342806,1,1,212.399,211.865,0,1.00033,1e-07,1.00031,
0.2725,-0.348849,0,-2.42756,0,0,0,0,-0.348849,-0.345814,1.64416e-16,-2.43045,5.69889e-13,0,-4.28726e-16,0,-0.345829,1,1,213.334,212.795,0,1.00033,1e-07,1.00031,
0.27375,-0.351894,0,-2.43649,0,0,0,0,-0.351894,-0.348849,7.75018e-17,-2.43941,5.70654e-13,0,8.76776e-16,0,-0.348863,1,1,214.268,213.724,0,1.00033,1e-07,1.00031,
0.275,-0.354951,0,-2.44539,0,0,0,0,-0.354951,-0.351894,3.69619e-15,-2.44834,5.11451e-13,0,7.9082e-16,0,-0.351909,1,1,215.201,214.653,0,1.00033,1e-07,1.00031,
0.27625,-0.358019,0,-2.45427,0,0,0,0,-0.358019,-0.354951,-7.03747e-18,-2.45723,3.97217e-13,0,4.33551e-15,0,-0.354966,1,1,216.134,215.581,0,1.00034,1e-07,1.00031,
0.2775,-0.361098,0,-2.46311,0,0,0,0,-0.361098,-0.358019,9.61037e-16,-2.4661,3.98746e-13,0,4.89484e-16,0,-0.358034,1,1,217.066,216.508,0,1.00034,1e-07,1.00031,
0.27875,-0.364188,0,-2.47192,0,0,0,0,-0.364188,-0.361098,-1.66109e-15,-2.47494,4.53727e-13,0,1.45947e-15,0,-0.361113,1,1,217.998,217.435,0,1.00034,1e-07,1.00032,
0.28,-0.367289,0,-2.48071,0,0,0,0,-0.367289,-0.364188,-1.041e-15,-2.48375,5.69946e-13,0,-1.09393e-15,0,-0.364202,1,1,218.929,218.361,0,1.00034,1e-07,1.00032,
0.28125,-0.3704,0,-2.48946,0,0,0,0,-0.3704,-0.367289,-6.47127e-17,-2.49253,5.12603e-13,0,-3.28563e-16,0,-0.367303,1,1,219.859,219.287,0,1.00034,1e-07,1.00032,
0.2825,-0.373523,0,-2.49819,0,0,0,0,-0.373523,-0.3704,-1.14741e-15,-2.50129,4.55498e-13,0,5.76041e-16,0,-0.370415,1,1,220.789,220.212,0,1.00034,1e-07,1.00032,
0.28375,-0.376657,0,-2.50688,0,0,0,0,-0.376657,-0.373523,-4.25016e-15,-2.51001,5.67952e-13,0,-5.78038e-16,0,-0.373538,1,1,221.718,221.136,0,1.00034,1e-07,1.00032,
0.285,-0.379801,0,-2.51555,0,0,0,0,-0.379801,-0.376657,-1.17174e-15,-2.5187,5.14243e-13,0,-3.54022e-15,0,-0.376671,1,1,222.646,222.06,0,1.00035,1e-07,1.00032,
0.28625,-0.382956,0,-2.52419,0,0,0,0,-0.382956,-0.379801,-9.46467e-16,-2.52736,4.54315e-13,0,-5.28935e-16,0,-0.379816,1,1,223.574,222.983,0,1.00035,1e-07,1.00032,
0.2875,-0.386122,0,-2.53279,0,0,0,0,-0.386122,-0.382956,-4.74938e-16,-2.53599,3.96967e-13,0,-3.78573e-16,0,-0.382971,1,1,224.502,223.905,0,1.00035,1e-07,1.00033,
0.28875,-0.389299,0,-2.54137,0,0,0,0,-0.389299,-0.386122,-1.15144e-15,-2.54459,3.42307e-13,0,2.12709e-17,0,-0.386137,1,1,225.428,224.827,0,1.00035,1e-07,1.00033,
0.29,-0.392486,0,-2.54991,0,0,0,0,-0.392486,-0.389299,-1.70646e-15,-2.55317,2.3006e-13,0,-7.23552e-16,0,-0.389314,1,1,226.354,225.748,0,1.00035,1e-07,1.00033,
0.29125,-0.395684,0,-2.55843,0,0,0,0,-0.395684,-0.392486,-5.4115e-16,-2.56171,1.71724e-13,0,-1.41889e-15,0,-0.392501,1,1,227.28,226.668,0,1.00035,1e-07,1.00033,
0.2925,-0.398893,0,-2.56691,0,0,0,0,-0.398893,-0.395684,-1.71778e-15,-2.57022,1.7039e-13,0,-3.26494e-16,0,-0.395699,1,1,228.204,227.588,0,1.00035,1e-07,1.00033,
0.29375,-0.402112,0,-2.57536,0,0,0,0,-0.402112,-0.398893,4.62479e-15,-2.5787,5.79534e-14,0,-1.50479e-15,0,-0.398908,1,1,229.128,228.507,0,1.00036,1e-07,1.00033,
0.295,-0.405342,0,-2.58379,0,0,0,0,-0.405342,-0.402112,6.70742e-16,-2.58715,-5.89026e-14,0,4.69723e-15,0,-0.402127,1,1,230.052,229.425,0,1.00036,1e-07,1.00033,
0.29625,-0.408582,0,-2.59218,0,0,0,0,-0.408582,-0.405342,3.66842e-15,-2.59556,8.12951e-16,0,5.97113e-16,0,-0.405357,1,1,230.975,230.343,0,1.00036,1e-07,1.00034,
0.2975,-0.411833,0,-2.60054,0,0,0,0,-0.411833,-0.408582,-7.66491e-16,-2.60395,1.14441e-13,0,3.66944e-15,0,-0.408597,1,1,231.897,231.26,0,1.00036,1e-07,1.00034,
0.29875,-0.415094,0,-2.60887,0,0,0,0,-0.415094,-0.411833,-1.22559e-15,-2.61231,2.27886e-13,0,-6.2344e-16,0,-0.411848,1,1,232.818,232.177,0,1.00036,1e-07,1.00034,
0.3,-0.418366,0,-2.61717,0,0,0,0,-0.418366,-0.415094,9.61149e-16,-2.62063,1.69021e-13,0,-9.40728e-16,0,-0.415109,1,1,233.739,233.092,0,1.00036,1e-07,1.00034,
